proxy,response,loginc,logarea,dwt,psu,stratum
40358.47,1,7.17012,4.317488,1075.986,241,1
41755.5,0,,,1075.986,241,1
47164.31,0,,,2038.821,241,1
44491.99,0,,,2038.821,241,1
40634,0,,,138.4687,241,1
48854.55,0,,,2038.821,241,1
40505.71,0,,,1075.986,241,1
40493.08,0,,,1075.986,241,1
39669.3,0,,,1075.986,241,1
38397.39,0,,,1075.986,241,1
38162.42,0,,,2038.821,241,1
47174.8,1,8.411833,4.584968,2038.821,241,1
40634,0,,,138.4687,241,1
45223.23,1,8.411833,4.454347,2038.821,241,1
37526,0,,,138.4687,241,1
44624,1,6.591674,3.78419,138.4687,241,1
45654,1,5.669881,3.610918,138.4687,241,1
47017.59,1,8.517193,5.298317,2038.821,241,1
36994.92,0,,,1075.986,241,1
47155,0,,,138.4687,241,1
47164,0,,,138.4687,241,1
48448,0,,,138.4687,241,1
41268.8,0,,,1075.986,241,1
45707.29,0,,,2038.821,241,1
51427.51,0,,,2038.821,241,1
40817.48,0,,,2038.821,241,1
41268.8,0,,,1075.986,241,1
41755.5,0,,,1075.986,241,1
42546,1,7.244227,3.526361,138.4687,241,1
40045.57,0,,,1075.986,241,1
37950,0,,,138.4687,241,1
44624,0,,,138.4687,241,1
39937.04,0,,,1075.986,241,1
40498,0,,,138.4687,241,1
41708,0,,,138.4687,241,1
47164,0,,,138.4687,241,1
40150,0,,,138.4687,241,1
37526,0,,,138.4687,241,1
48323.84,0,,,2038.821,241,1
37526,0,,,138.4687,241,1
41708,1,6.907755,4.174387,138.4687,241,1
40046,0,,,138.4687,241,1
39197,0,,,138.4687,241,1
44491.99,0,,,1075.986,241,1
40128,0,,,138.4687,241,1
40192.8,0,,,1075.986,241,1
49431,0,,,138.4687,241,1
48749,1,7.146772,3.912023,138.4687,241,1
48374.6,0,,,2038.821,241,1
40149.5,0,,,1075.986,241,1
40128,0,,,138.4687,241,1
48497.79,0,,,2038.821,241,1
45654.38,0,,,2038.821,241,1
40252,0,,,138.4687,241,1
44491.99,0,,,1075.986,241,1
41269,0,,,138.4687,241,1
48199.32,0,,,2038.821,241,1
40688,0,,,138.4687,241,1
37526,0,,,138.4687,241,1
44048,1,7.972466,4.804021,138.4687,241,1
47729.09,1,8.188689,5.192957,2038.821,241,1
49145,0,,,138.4687,241,1
40634,0,,,138.4687,241,1
41755.5,0,,,1075.986,241,1
40128.34,0,,,1075.986,241,1
44624,0,,,138.4687,241,1
47080.09,0,,,2038.821,241,1
44830.7,0,,,2038.821,241,1
40634,0,,,138.4687,241,1
40687.53,1,7.863267,4.330733,1075.986,241,1
45449.48,0,,,1075.986,241,1
40997,0,,,138.4687,241,1
46844.66,0,,,2038.821,241,1
42033.11,0,,,2038.821,241,1
40778.04,0,,,2038.821,241,1
46455.84,0,,,2038.821,241,1
37950.39,0,,,1075.986,241,1
41708,0,,,138.4687,241,1
36994.92,0,,,1075.986,241,1
40633.55,0,,,1075.986,241,1
48448,0,,,138.4687,241,1
41268.8,0,,,1075.986,241,1
49998,0,,,138.4687,241,1
47223.76,0,,,2038.821,241,1
48715.47,0,,,2038.821,241,1
47605.02,0,,,2038.821,241,1
44455,0,,,138.4687,241,1
42630.28,0,,,2038.821,241,1
39669.3,1,8.294049,5.049856,1075.986,241,1
46400.39,0,,,2038.821,241,1
41463,1,6.907755,4.941642,1075.986,241,1
47083.94,0,,,2038.821,241,1
40357,0,,,138.4687,241,1
39196.69,0,,,1075.986,241,1
48610,0,,,138.4687,241,1
40468.39,0,,,1075.986,241,1
40045.07,0,,,2038.821,241,1
40687.53,0,,,1075.986,241,1
39204.3,0,,,1075.986,241,1
45223.23,0,,,2038.821,241,1
42630,0,,,138.4687,241,1
40149.5,0,,,1075.986,241,1
40688,0,,,138.4687,241,1
46529,0,,,138.4687,241,1
48532,0,,,138.4687,241,1
40999.41,0,,,1075.986,241,1
40357.28,0,,,1075.986,241,1
43563,0,,,138.4687,241,1
41146.7,1,6.991177,4.094345,2038.821,241,1
31164.47,0,,,1126.078,289,1
30771,1,7.34601,4.219508,146.3483,289,1
36608.12,0,,,3982.011,289,1
30771,0,,,146.3483,289,1
34297.29,0,,,3982.011,289,1
34642.3,0,,,1126.078,289,1
31164,1,7.279319,4.41884,146.3483,289,1
34738.94,1,7.279319,4.369448,2474.524,289,1
33890.5,0,,,1126.078,289,1
37761,0,,,146.3483,289,1
33748,1,6.440947,3.871201,146.3483,289,1
34648,0,,,146.3483,289,1
27536,0,,,146.3483,289,1
37761.22,1,6.879356,3.912023,2474.524,289,1
35426,0,,,146.3483,289,1
34018.69,0,,,1126.078,289,1
38600.87,0,,,2474.524,289,1
32614.78,0,,,1126.078,289,1
34167.99,1,7.003066,4.094345,1126.078,289,1
36079,0,,,146.3483,289,1
30890,1,6.620073,4.094345,146.3483,289,1
31675.19,0,,,1126.078,289,1
29723.05,0,,,1126.078,289,1
34607,0,,,146.3483,289,1
28294.6,0,,,1126.078,289,1
40868.11,0,,,3982.011,289,1
32042,0,,,146.3483,289,1
38300.68,0,,,2474.524,289,1
37165,0,,,146.3483,289,1
36838.06,0,,,3982.011,289,1
32664.34,0,,,1126.078,289,1
30771,0,,,146.3483,289,1
38301,1,6.684612,3.806663,146.3483,289,1
32932.63,0,,,1126.078,289,1
40699,0,,,146.3483,289,1
37761,0,,,146.3483,289,1
31174,1,5.393628,3.828641,146.3483,289,1
32637.35,0,,,1126.078,289,1
31675,0,,,146.3483,289,1
36899,0,,,146.3483,289,1
33039.27,0,,,1126.078,289,1
30771,1,7.17012,4.276666,146.3483,289,1
32880,0,,,146.3483,289,1
29157,0,,,146.3483,289,1
34165,0,,,146.3483,289,1
27222.3,1,5.768321,3.401197,1126.078,289,1
30890,0,,,146.3483,289,1
33039.27,1,7.244227,4.304065,1126.078,289,1
36608.12,0,,,1126.078,289,1
32824.47,0,,,1126.078,289,1
34738.94,1,7.467371,4.553877,2474.524,289,1
28184.7,0,,,1126.078,289,1
32955,0,,,146.3483,289,1
34648.34,1,6.620073,3.332205,1126.078,289,1
34792,0,,,146.3483,289,1
29857.31,0,,,1126.078,289,1
33039.27,0,,,1126.078,289,1
33725.95,0,,,1126.078,289,1
33727,0,,,146.3483,289,1
32608,0,,,146.3483,289,1
40885.69,1,8.188689,4.382027,3982.011,289,1
35335.08,0,,,2474.524,289,1
32913.83,1,7.100027,3.912023,1126.078,289,1
29239.67,0,,,1126.078,289,1
32875.69,0,,,1126.078,289,1
28241,0,,,146.3483,289,1
32796.93,1,8.160519,4.941642,1126.078,289,1
37046.23,0,,,1126.078,289,1
30771,0,,,146.3483,289,1
29240,1,7.244227,3.871201,146.3483,289,1
37722.45,0,,,2474.524,289,1
33393,1,7.495542,4.248495,146.3483,289,1
35970.74,0,,,1126.078,289,1
35578,0,,,146.3483,289,1
31675.19,1,6.214608,3.218876,1126.078,289,1
29857.31,0,,,1126.078,289,1
35723,0,,,146.3483,289,1
31895.57,1,8.101678,4.70048,1126.078,289,1
27222,0,,,146.3483,289,1
31174,0,,,146.3483,289,1
31174,0,,,146.3483,289,1
35255.61,0,,,1126.078,289,1
35578.07,0,,,2474.524,289,1
33573.5,0,,,1126.078,289,1
34915.07,0,,,2474.524,289,1
32914,0,,,146.3483,289,1
38843,1,6.398595,3.401197,146.3483,289,1
33039.27,0,,,1126.078,289,1
37683,0,,,146.3483,289,1
35722.79,0,,,1126.078,289,1
30771,1,6.476973,3.78419,146.3483,289,1
32614.78,0,,,1126.078,289,1
31164.47,0,,,1126.078,289,1
33726,1,6.81564,3.988984,146.3483,289,1
30123.66,0,,,1126.078,289,1
31164.47,0,,,1126.078,289,1
33039,0,,,146.3483,289,1
31675.19,1,6.109248,2.890372,1126.078,289,1
33573.5,0,,,2474.524,289,1
33574,0,,,146.3483,289,1
34181,0,,,146.3483,289,1
34384,0,,,146.3483,289,1
32875.69,0,,,1126.078,289,1
37761.22,0,,,1126.078,289,1
32615,1,5.843544,3.610918,146.3483,289,1
35970.74,0,,,1126.078,289,1
35047.72,0,,,1126.078,289,1
33748.15,0,,,1126.078,289,1
37761.22,0,,,2474.524,289,1
29240,1,7.696213,4.007333,146.3483,289,1
32880,0,,,146.3483,289,1
35012.54,0,,,1126.078,289,1
35255.61,1,6.55108,2.995732,2474.524,289,1
33725.95,0,,,1126.078,289,1
30771,0,,,146.3483,289,1
28241,1,6.975414,3.988984,146.3483,289,1
30890,0,,,146.3483,289,1
29240,1,6.507277,3.89182,146.3483,289,1
30900,0,,,146.3483,289,1
32553.67,0,,,1126.078,289,1
32431.84,0,,,1126.078,289,1
41644,0,,,146.3483,289,1
30771,0,,,146.3483,289,1
33574,1,7.17012,4.143135,146.3483,289,1
34383.84,0,,,1126.078,289,1
32608,1,7.649693,4.007333,1126.078,289,1
38601,0,,,146.3483,289,1
0,1,5.105946,4.382027,146.3483,289,1
32873,0,,,146.3483,289,1
32614.78,1,8.517193,4.744932,1126.078,289,1
29157,0,,,146.3483,289,1
34006,0,,,146.3483,289,1
33039.27,0,,,1126.078,289,1
37761.22,0,,,2474.524,289,1
28241,0,,,146.3483,289,1
27536.24,1,7.17012,2.995732,1126.078,289,1
33039.27,1,7.575585,3.806663,1126.078,289,1
33944,0,,,146.3483,289,1
31164.47,1,6.684612,3.688879,1126.078,289,1
30771,0,,,146.3483,289,1
30889.62,1,7.824046,4.60517,1126.078,289,1
31675,0,,,146.3483,289,1
30995.35,0,,,2474.524,289,1
30770.65,1,7.696213,4.369448,1126.078,289,1
34738.94,0,,,2474.524,289,1
29240,0,,,146.3483,289,1
31675.19,1,7.003066,3.401197,1126.078,289,1
30771,0,,,146.3483,289,1
30771,1,6.552508,3.688879,146.3483,289,1
32035.69,1,8.294049,4.49981,1126.078,289,1
29157.38,0,,,1126.078,289,1
35970.74,0,,,1126.078,289,1
32873,0,,,146.3483,289,1
34384,1,6.829794,3.465736,146.3483,289,1
30995.35,0,,,2474.524,289,1
34972,0,,,146.3483,289,1
27222.3,1,6.55108,3.401197,1126.078,289,1
32873,0,,,146.3483,289,1
35004.73,0,,,1126.078,289,1
32880,0,,,146.3483,289,1
33726,0,,,146.3483,289,1
31173.71,1,8.070906,4.025352,1126.078,289,1
34492.34,0,,,1126.078,289,1
43296.13,0,,,873.8641,28,2
38065.76,0,,,1605.755,28,2
46346.17,1,8.389359,4.787492,1605.755,28,2
44523.01,0,,,1605.755,28,2
47761.47,1,8.160519,5.075174,1605.755,28,2
45057.97,0,,,1605.755,28,2
46037.15,0,,,1605.755,28,2
39421.84,0,,,873.8641,28,2
40786.99,0,,,1605.755,28,2
48080.24,0,,,1605.755,28,2
42069.81,0,,,1605.755,28,2
40324.89,0,,,873.8641,28,2
38174.62,0,,,1605.755,28,2
40324.89,0,,,873.8641,28,2
40324.89,0,,,873.8641,28,2
40786.99,0,,,873.8641,28,2
39187,0,,,495.114,28,2
40032.26,0,,,1605.755,28,2
43296.13,1,7.824046,4.60517,873.8641,28,2
38174.62,0,,,1605.755,28,2
44347.87,0,,,1605.755,28,2
39186.84,0,,,1605.755,28,2
42726.8,0,,,1605.755,28,2
40786.99,0,,,873.8641,28,2
47804.33,0,,,1605.755,28,2
40032.26,0,,,1605.755,28,2
46346.17,1,7.824046,4.442651,1605.755,28,2
44900.07,0,,,1605.755,28,2
44900.07,0,,,1605.755,28,2
44900.07,0,,,1605.755,28,2
48776.53,0,,,1605.755,28,2
48776.53,0,,,1605.755,28,2
45057.97,0,,,1605.755,28,2
45264.76,0,,,1605.755,28,2
44523.01,0,,,1605.755,28,2
46346,0,,,495.114,28,2
39186.84,0,,,1605.755,28,2
43362.02,0,,,1605.755,28,2
39187,0,,,495.114,28,2
45264.76,1,7.313221,4.60517,1605.755,28,2
40786.99,1,8.160519,4.60517,1605.755,28,2
41606.92,0,,,1605.755,28,2
48776.53,0,,,1605.755,28,2
44523.01,0,,,1605.755,28,2
45057.97,0,,,1605.755,28,2
46346.17,0,,,1605.755,28,2
40324.89,0,,,873.8641,28,2
39186.84,0,,,1605.755,28,2
42726.8,0,,,1605.755,28,2
46346.17,0,,,1605.755,28,2
39421.84,0,,,873.8641,28,2
47761.47,0,,,1605.755,28,2
44347.87,0,,,1605.755,28,2
46037.15,1,8.517193,4.70048,1605.755,28,2
40324.89,1,7.863267,4.941642,873.8641,28,2
40324.89,0,,,873.8641,28,2
45264.76,0,,,1605.755,28,2
40032.26,0,,,1605.755,28,2
48776.53,1,8.294049,4.787492,1605.755,28,2
44900.07,0,,,1605.755,28,2
39421.84,0,,,873.8641,28,2
47761.47,0,,,1605.755,28,2
40032.26,1,7.863267,4.219508,1605.755,28,2
46346.17,0,,,1605.755,28,2
45264.76,0,,,1605.755,28,2
43296.13,0,,,873.8641,28,2
39187,0,,,495.114,28,2
47761.47,0,,,1605.755,28,2
47804.33,0,,,1605.755,28,2
38065.76,1,8.160519,4.787492,1605.755,28,2
45057.97,0,,,1605.755,28,2
46346.17,0,,,1605.755,28,2
40786.99,0,,,873.8641,28,2
48776.53,0,,,1605.755,28,2
42726.8,0,,,1605.755,28,2
46346.17,0,,,1605.755,28,2
46346.17,0,,,1605.755,28,2
41606.92,0,,,1605.755,28,2
39186.84,0,,,1605.755,28,2
48614.9,0,,,1605.755,28,2
47761.47,1,8.006368,4.787492,1605.755,28,2
43799.02,0,,,1605.755,28,2
47804.33,0,,,1605.755,28,2
43362.02,0,,,1605.755,28,2
45058,0,,,495.114,28,2
39186.84,0,,,1605.755,28,2
39186.84,0,,,1605.755,28,2
44347.87,0,,,1605.755,28,2
40786.99,0,,,1605.755,28,2
40324.89,1,8.006368,4.787492,873.8641,28,2
39186.84,0,,,1605.755,28,2
40324.89,1,7.600903,4.867535,873.8641,28,2
40324.89,0,,,873.8641,28,2
40324.89,1,7.495542,4.248495,873.8641,28,2
39186.84,0,,,1605.755,28,2
39186.84,0,,,1605.755,28,2
48776.53,0,,,1605.755,28,2
45058,1,8.255829,4.905275,495.114,28,2
39654,0,,,163.7351,76,2
33765.13,0,,,1257.066,76,2
40002.93,0,,,2313.583,76,2
36625.86,0,,,1257.066,76,2
36335.79,0,,,1257.066,76,2
36397.43,0,,,1257.066,76,2
36582.09,0,,,1257.066,76,2
36865.25,0,,,1257.066,76,2
36865,1,7.130899,4.60517,163.7351,76,2
37572.7,0,,,1257.066,76,2
37677.49,0,,,1257.066,76,2
36469,1,6.439351,4.094345,163.7351,76,2
36608.31,0,,,1257.066,76,2
36582,0,,,163.7351,76,2
37532.39,0,,,1257.066,76,2
36468.59,1,8.536996,4.867535,1257.066,76,2
34345.27,1,7.438384,5.010635,1257.066,76,2
39653.78,0,,,2313.583,76,2
36539.71,0,,,1257.066,76,2
34345.27,0,,,1257.066,76,2
36582.09,0,,,1257.066,76,2
36472,0,,,163.7351,76,2
37420.13,0,,,1257.066,76,2
36539.71,0,,,1257.066,76,2
36625.86,0,,,1257.066,76,2
37655.96,0,,,1257.066,76,2
35365.28,0,,,1257.066,76,2
37918.98,0,,,1257.066,76,2
35607.48,0,,,3777.278,76,2
36625.86,1,8.411833,4.787492,1257.066,76,2
39654,1,5.828946,3.806663,163.7351,76,2
36336,0,,,163.7351,76,2
33948.8,0,,,1257.066,76,2
35365.28,0,,,1257.066,76,2
35365.28,0,,,1257.066,76,2
40002.93,1,8.160519,5.075174,2313.583,76,2
37143,0,,,163.7351,76,2
36865.25,0,,,1257.066,76,2
38796.78,0,,,2313.583,76,2
36865.25,0,,,1257.066,76,2
36115.52,0,,,2313.583,76,2
33765.13,0,,,1257.066,76,2
39653.78,0,,,2313.583,76,2
35541,0,,,163.7351,76,2
35365.28,0,,,1257.066,76,2
36582.09,0,,,1257.066,76,2
37404.5,0,,,1257.066,76,2
37142.73,1,7.600903,4.60517,1257.066,76,2
37114.16,1,7.696213,4.60517,1257.066,76,2
35607.48,0,,,3777.278,76,2
37142.73,0,,,1257.066,76,2
43965,0,,,163.7351,76,2
34858.44,0,,,1257.066,76,2
37142.73,0,,,1257.066,76,2
36335.79,0,,,1257.066,76,2
36650,0,,,163.7351,76,2
36813.01,0,,,1257.066,76,2
34475.83,0,,,1257.066,76,2
34700.16,1,8.160519,4.442651,2313.583,76,2
36625.86,0,,,1257.066,76,2
36928.62,0,,,1257.066,76,2
37142.73,0,,,1257.066,76,2
34658,0,,,163.7351,76,2
35540.75,0,,,1257.066,76,2
36625.86,0,,,1257.066,76,2
33765.13,0,,,2313.583,76,2
38094.63,0,,,1257.066,76,2
37420.13,0,,,1257.066,76,2
37142.73,0,,,1257.066,76,2
36625.86,0,,,1257.066,76,2
39653.78,0,,,2313.583,76,2
35540.75,0,,,1257.066,76,2
35284.42,0,,,1257.066,76,2
36865.25,0,,,1257.066,76,2
38094.63,0,,,1257.066,76,2
38753.85,0,,,1257.066,76,2
35541,0,,,163.7351,76,2
36625.86,0,,,1257.066,76,2
37293.84,1,7.600903,5.703783,1257.066,76,2
36102.85,0,,,1257.066,76,2
37573,1,5.843544,3.912023,163.7351,76,2
39653.78,0,,,2313.583,76,2
37918.98,0,,,1257.066,76,2
39653.78,0,,,2313.583,76,2
36892.45,1,8.465899,5.480639,2313.583,76,2
36625.86,0,,,1257.066,76,2
35874.06,0,,,1257.066,76,2
35607,0,,,163.7351,76,2
38052.82,1,8.160519,4.844187,1257.066,76,2
37142.73,0,,,1257.066,76,2
35874.06,1,6.907755,4.85203,1257.066,76,2
37807.19,1,7.600903,4.174387,1257.066,76,2
37143,0,,,163.7351,76,2
39653.78,1,7.753623,4.867535,2313.583,76,2
37919,0,,,163.7351,76,2
36582.09,0,,,1257.066,76,2
36471.73,1,6.802395,3.912023,1257.066,76,2
36892.45,0,,,2313.583,76,2
37420.13,0,,,2313.583,76,2
37572.7,0,,,1257.066,76,2
35365.28,0,,,1257.066,76,2
36468.59,0,,,1257.066,76,2
36865.25,1,7.600903,4.60517,1257.066,76,2
35874,1,6.405229,3.912023,163.7351,76,2
33765.13,0,,,1257.066,76,2
37830.07,0,,,2313.583,76,2
33765,1,5.857933,4.127134,163.7351,76,2
40416.18,1,7.600903,4.442651,2493.871,188,2
38051.26,1,7.824046,5.598422,1295.961,188,2
38674.93,0,,,1295.961,188,2
35928.88,0,,,499.3416,188,2
40069.23,0,,,2493.871,188,2
40030.3,1,7.17012,4.49981,1295.961,188,2
37302.71,0,,,1295.961,188,2
40459.1,0,,,1295.961,188,2
36912.3,1,7.600903,4.094345,1295.961,188,2
38658,0,,,145.4806,188,2
40028.39,0,,,1295.961,188,2
38223,0,,,145.4806,188,2
40069.23,0,,,2493.871,188,2
38674.93,0,,,1295.961,188,2
38895.34,0,,,1295.961,188,2
40069.23,0,,,2493.871,188,2
38561.47,0,,,1295.961,188,2
40805.88,0,,,2493.871,188,2
35377,0,,,145.4806,188,2
40805.88,0,,,1295.961,188,2
40805.88,1,7.740664,4.60517,1295.961,188,2
39432,0,,,145.4806,188,2
38464.05,0,,,1295.961,188,2
40028.39,0,,,1295.961,188,2
39084.79,1,8.160519,4.787492,2493.871,188,2
38766,0,,,145.4806,188,2
37046,0,,,145.4806,188,2
37646.3,0,,,1295.961,188,2
39432,0,,,145.4806,188,2
36912.3,0,,,1295.961,188,2
37302.71,0,,,1295.961,188,2
39431.8,0,,,1295.961,188,2
38561.47,1,7.090077,3.912023,1295.961,188,2
41528.9,0,,,1295.961,188,2
37675.34,0,,,2493.871,188,2
46264,0,,,145.4806,188,2
40028.39,0,,,1295.961,188,2
35376.87,0,,,1295.961,188,2
36912.3,0,,,1295.961,188,2
42519.07,0,,,2493.871,188,2
39431.8,0,,,2493.871,188,2
38895.34,0,,,2493.871,188,2
41496.34,0,,,1295.961,188,2
36372.35,0,,,1295.961,188,2
39005.29,0,,,2493.871,188,2
40028,0,,,145.4806,188,2
40416,0,,,145.4806,188,2
38685.86,1,7.696213,3.912023,1295.961,188,2
40805.88,0,,,1295.961,188,2
37675.34,0,,,1295.961,188,2
38968.8,0,,,1295.961,188,2
38895,0,,,145.4806,188,2
40805.88,1,7.600903,4.787492,1295.961,188,2
46553.67,0,,,2493.871,188,2
42541,0,,,145.4806,188,2
36020.33,0,,,1295.961,188,2
40069,0,,,145.4806,188,2
40580.77,0,,,2493.871,188,2
40459,0,,,145.4806,188,2
37675.34,1,8.160519,4.60517,1295.961,188,2
40459,0,,,145.4806,188,2
40459,0,,,145.4806,188,2
40099,0,,,145.4806,188,2
44521.29,0,,,2493.871,188,2
36912.3,0,,,1295.961,188,2
40459.1,0,,,1295.961,188,2
36138,0,,,145.4806,188,2
38968.8,0,,,1295.961,188,2
35928.88,1,7.244227,5.135798,499.3416,188,2
36372.35,0,,,1295.961,188,2
37046.04,1,7.17012,5.010635,499.3416,188,2
36912.3,0,,,1295.961,188,2
38674.93,0,,,1295.961,188,2
41496.34,0,,,1295.961,188,2
37046.04,0,,,499.3416,188,2
40069.23,0,,,2493.871,188,2
41496.34,0,,,1295.961,188,2
40459,0,,,145.4806,188,2
37675.34,0,,,1295.961,188,2
38674.93,0,,,1295.961,188,2
39432,0,,,145.4806,188,2
46264.35,0,,,2493.871,188,2
42395,1,7.824046,4.787492,145.4806,188,2
36912.3,0,,,1295.961,188,2
39084.79,0,,,2493.871,188,2
43766.22,0,,,2493.871,188,2
36912.3,0,,,1295.961,188,2
41528.9,0,,,1295.961,188,2
38464,1,5.991465,4.094345,145.4806,188,2
37646.3,0,,,1295.961,188,2
40459.1,0,,,1295.961,188,2
39085,1,5.991465,3.912023,145.4806,188,2
42266.4,1,7.972466,5.438079,2493.871,188,2
40028.39,1,8.294049,4.49981,1295.961,188,2
40069.23,0,,,2493.871,188,2
38254.65,0,,,1295.961,188,2
42519.07,1,7.824046,5.493062,1295.961,188,2
40416,0,,,145.4806,188,2
40030.3,1,7.313221,4.442651,1295.961,188,2
37046.04,0,,,1295.961,188,2
39432,1,7.438384,5.075174,145.4806,188,2
40028,1,6.835185,4.219508,145.4806,188,2
40069.23,0,,,2493.871,188,2
37520,0,,,145.4806,188,2
38464.05,0,,,1295.961,188,2
40805.88,0,,,1295.961,188,2
37646.3,0,,,1295.961,188,2
37302.71,0,,,1295.961,188,2
38658.1,0,,,1295.961,188,2
38223,0,,,145.4806,188,2
38285,0,,,145.4806,188,2
37675,1,7.244227,4.60517,145.4806,188,2
41091.48,0,,,2493.871,188,2
37554.09,1,8.517193,4.70048,499.3416,188,2
36337,1,5.843544,3.806663,146.8986,262,2
37363,0,,,146.8986,262,2
38451.53,0,,,1948.127,262,2
29383.53,0,,,1098.245,262,2
34278.4,0,,,5577.703,262,2
37570,1,6.46925,3.970292,146.8986,262,2
39595,0,,,146.8986,262,2
38451.53,0,,,1948.127,262,2
31870.28,0,,,1098.245,262,2
36336.63,0,,,1948.127,262,2
33191.9,0,,,1098.245,262,2
30001,0,,,146.8986,262,2
37471.08,0,,,1948.127,262,2
35959.7,0,,,1948.127,262,2
30310.33,0,,,1098.245,262,2
35477.17,0,,,5577.703,262,2
31241.28,0,,,1098.245,262,2
29299.08,0,,,1948.127,262,2
29883.31,0,,,1948.127,262,2
28702.45,0,,,1098.245,262,2
27959,1,6.527958,3.912023,146.8986,262,2
34126.43,0,,,1948.127,262,2
37135.82,0,,,1948.127,262,2
31611.47,1,7.972466,5.010635,1098.245,262,2
34301.92,0,,,1098.245,262,2
37463.34,0,,,5577.703,262,2
29023.01,0,,,1098.245,262,2
31624,1,7.130899,4.787492,146.8986,262,2
33784,0,,,146.8986,262,2
33784.16,0,,,1948.127,262,2
31765.93,0,,,1098.245,262,2
34225.8,0,,,1948.127,262,2
41806,0,,,146.8986,262,2
38037.08,0,,,1948.127,262,2
37570,0,,,146.8986,262,2
33191.9,0,,,1098.245,262,2
34124.2,0,,,1098.245,262,2
29369,0,,,146.8986,262,2
36974.71,1,7.740664,4.553877,1098.245,262,2
32961.56,0,,,1948.127,262,2
32534.26,0,,,1098.245,262,2
28702.45,0,,,1098.245,262,2
36974.71,1,7.937375,4.787492,1098.245,262,2
35851.33,0,,,1948.127,262,2
35679.49,0,,,1948.127,262,2
32087.77,1,8.006368,5.010635,5577.703,262,2
39848.98,0,,,1948.127,262,2
32849.72,0,,,1098.245,262,2
34631,0,,,146.8986,262,2
37816.69,0,,,1948.127,262,2
32455,0,,,146.8986,262,2
34124.2,0,,,1098.245,262,2
36974.71,1,7.824046,4.624973,1098.245,262,2
35826.14,0,,,1948.127,262,2
36243.58,0,,,1098.245,262,2
32060,0,,,146.8986,262,2
35826,0,,,146.8986,262,2
31611.47,0,,,1098.245,262,2
30310.33,0,,,1098.245,262,2
31765.93,0,,,1098.245,262,2
34631.13,0,,,1098.245,262,2
34171.65,1,7.783224,4.248495,1948.127,262,2
35448.9,0,,,1098.245,262,2
37363,1,7.495542,4.663439,146.8986,262,2
33514.32,1,6.907755,4.094345,1098.245,262,2
34297.2,0,,,1098.245,262,2
32961.56,0,,,1948.127,262,2
34601.94,1,7.600903,4.941642,1948.127,262,2
31870.28,0,,,1098.245,262,2
35959.7,1,7.467371,4.317488,1948.127,262,2
34297.2,0,,,1098.245,262,2
31765.93,0,,,1098.245,262,2
36243.58,0,,,1098.245,262,2
35790,0,,,146.8986,262,2
31766,0,,,146.8986,262,2
34126.43,1,8.070906,4.60517,1098.245,262,2
37135.82,0,,,1948.127,262,2
37570,0,,,146.8986,262,2
31870.28,0,,,1098.245,262,2
37463.34,1,8.229511,4.553877,1948.127,262,2
28702.45,0,,,1098.245,262,2
31611,0,,,146.8986,262,2
31870,1,6.907755,4.094345,146.8986,262,2
30280.29,0,,,1098.245,262,2
34226,1,6.966024,4.007333,146.8986,262,2
30576.74,0,,,1098.245,262,2
35431,0,,,1948.127,262,2
37463,0,,,146.8986,262,2
27534.5,0,,,1098.245,262,2
37816.69,0,,,1948.127,262,2
35694.89,0,,,1948.127,262,2
37624.33,1,6.476973,4.49981,1948.127,262,2
34631,0,,,146.8986,262,2
32847.87,1,8.188689,5.075174,1098.245,262,2
36509.52,0,,,1098.245,262,2
38146.86,0,,,1948.127,262,2
30577,0,,,146.8986,262,2
31870.28,1,8.006368,4.454347,1098.245,262,2
34105.8,1,7.740664,4.60517,1098.245,262,2
38597,0,,,146.8986,262,2
32979.63,0,,,1948.127,262,2
36911.93,0,,,1098.245,262,2
30576.74,0,,,1098.245,262,2
33784.16,0,,,1948.127,262,2
26199.8,0,,,1098.245,262,2
31456.61,0,,,1450.761,96,3
30203.15,0,,,1450.761,96,3
30787,0,,,140.9581,96,3
32929,0,,,140.9581,96,3
28207.32,1,7.377759,4.787492,1450.761,96,3
31073,0,,,140.9581,96,3
30298.13,1,6.907755,4.70048,1450.761,96,3
32039.79,0,,,3402.856,96,3
32181,0,,,140.9581,96,3
29461.9,0,,,1450.761,96,3
30727.31,0,,,1450.761,96,3
32053,0,,,140.9581,96,3
31792,1,6.907755,4.317488,140.9581,96,3
31292,1,6.44572,4.787492,140.9581,96,3
31682,0,,,140.9581,96,3
31073,0,,,140.9581,96,3
31569.42,1,8.188689,4.787492,3402.856,96,3
31760,0,,,140.9581,96,3
30963.52,0,,,1450.761,96,3
30727.31,0,,,1450.761,96,3
29990.22,0,,,1450.761,96,3
28702.45,0,,,1450.761,96,3
27637.52,0,,,1450.761,96,3
29592,0,,,140.9581,96,3
30721.49,0,,,1450.761,96,3
28255.06,1,7.377759,4.787492,1450.761,96,3
28702,0,,,140.9581,96,3
30047.76,0,,,1450.761,96,3
31681.58,0,,,1450.761,96,3
32596,0,,,140.9581,96,3
28207,0,,,140.9581,96,3
31628.1,1,7.34601,4.60517,1450.761,96,3
31848.05,0,,,1450.761,96,3
31792,0,,,140.9581,96,3
30727.31,0,,,1450.761,96,3
29462,0,,,140.9581,96,3
